problem,has_bounds,route_key,constraint_tag,objective_tag,init_source,n_runs,success_rate,success_any,best_nfev,best_time,best_f_final,total_time_sec,total_nfev,llm_total_time_sec,llm_total_nfev,best_time_cost_capped,best_nfev_cost_capped,fallback_rate
PFIT1,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0010559239999565762,0.0,0.014004274999024346,10.0,,,0.0010559239999565762,1.0,0.0
PFIT2,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.018382507001660997,0.0,,,,,0.018382507001660997,3.0,0.0
PFIT2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.011969580998993479,0.0,,,0.0633566830001655,15.0,0.011969580998993479,3.0,0.0
PFIT2,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.00792180999997072,0.0,,,0.04193650400338811,15.0,0.00792180999997072,3.0,0.0
PFIT2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0010403950000181794,0.0,0.02565413900447311,14.0,,,0.0010403950000181794,1.0,0.0
PFIT2,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.001091918002202874,0.0,0.01163207399804378,10.0,,,0.001091918002202874,1.0,0.0
PFIT2LS,True,B:LS,B,LS,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
PFIT2LS,True,B:LS,B,LS,llm_post,5,0.4,True,220.0,0.0038739039991924074,2.32074157843835e-13,,,0.05688577399996575,584.0,0.0038739039991924074,220.0,0.0
PFIT2LS,True,B:LS,B,LS,llm_raw,5,0.4,True,220.0,0.003146095998090459,2.32074157843835e-13,,,0.04535253699577879,584.0,0.003146095998090459,220.0,0.0
PFIT2LS,True,B:LS,B,LS,random_post,10,0.2,True,5.0,0.00019276699822512455,1.4062499999999997e+119,0.156176801003312,10.0,,,0.00019276699822512455,5.0,0.0
PFIT2LS,True,B:LS,B,LS,random_raw,10,0.2,True,5.0,0.0005186669986869674,1.4062499999999997e+119,0.12923180199140916,10.0,,,0.0005186669986869674,5.0,0.8
PFIT3,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.015387704999739071,0.0,,,,,0.015387704999739071,3.0,0.0
PFIT3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.011020742000255268,0.0,,,0.05896979999670293,15.0,0.011020742000255268,3.0,0.0
PFIT3,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.008032574998651398,0.0,,,0.0436861440030043,15.0,0.008032574998651398,3.0,0.0
PFIT3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0010514440000406466,0.0,0.025471088996710023,14.0,,,0.0010514440000406466,1.0,0.0
PFIT3,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0010894349979935214,0.0,0.012147762994572986,10.0,,,0.0010894349979935214,1.0,0.0
PFIT3LS,True,B:LS,B,LS,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
PFIT3LS,True,B:LS,B,LS,llm_post,5,0.4,True,15.0,0.0007008169995970093,1.1676986120582478e-15,,,0.0721050890024344,454.0,0.0007008169995970093,15.0,0.0
PFIT3LS,True,B:LS,B,LS,llm_raw,5,0.4,True,15.0,0.0006126100015535485,1.1676986120582478e-15,,,0.07541281900194008,454.0,0.0006126100015535485,15.0,0.0
PFIT3LS,True,B:LS,B,LS,random_post,10,0.2,True,5.0,0.0002459779971104581,1.4062499999999997e+119,0.1212478010020277,10.0,,,0.0002459779971104581,5.0,0.0
PFIT3LS,True,B:LS,B,LS,random_raw,10,0.2,True,5.0,0.00028653600020334125,1.4062499999999997e+119,0.12348221300271689,10.0,,,0.00028653600020334125,5.0,0.8
PFIT4,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.016921770002227277,0.0,,,,,0.016921770002227277,3.0,0.0
PFIT4,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.00928142500197282,0.0,,,0.06766116700237035,15.0,0.00928142500197282,3.0,0.0
PFIT4,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.007903846999397501,0.0,,,0.042322614001022885,15.0,0.007903846999397501,3.0,0.0
PFIT4,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0010758940006780904,0.0,0.026452593996509677,14.0,,,0.0010758940006780904,1.0,0.0
PFIT4,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0011768279982788954,0.0,0.013062551002803957,10.0,,,0.0011768279982788954,1.0,0.0
PFIT4LS,True,B:LS,B,LS,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
PFIT4LS,True,B:LS,B,LS,llm_post,5,0.2,True,120.0,0.004330076000769623,11095.986327411647,,,0.09142051399976481,120.0,0.004330076000769623,120.0,0.0
PFIT4LS,True,B:LS,B,LS,llm_raw,5,0.2,True,120.0,0.004020035998109961,11095.986327411647,,,0.09607935100211762,120.0,0.004020035998109961,120.0,0.0
PFIT4LS,True,B:LS,B,LS,random_post,10,0.2,True,5.0,0.00022371399973053485,1.4062499999999997e+119,0.16247786399253528,10.0,,,0.00022371399973053485,5.0,0.0
PFIT4LS,True,B:LS,B,LS,random_raw,10,0.2,True,5.0,0.0002488490026735235,1.4062499999999997e+119,0.14949769199301954,10.0,,,0.0002488490026735235,5.0,0.8
POLAK1,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
POLAK1,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.411656932999904,0.0,60.0,1000000.0,0.0
POLAK1,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.3402663719971315,0.0,60.0,1000000.0,0.0
POLAK1,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08545129999765777,-9.002970758536035e+19,0.8692197090022091,10.0,,,0.08545129999765777,1.0,0.0
POLAK1,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08349674900091486,-9.002970758536035e+19,0.9200643559997843,10.0,,,0.08349674900091486,1.0,0.0
POLAK3,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
POLAK3,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.414888677001727,0.0,60.0,1000000.0,0.0
POLAK3,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.4336846539918042,0.0,60.0,1000000.0,0.0
POLAK3,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.09107730300092953,-8.858299041670246e+19,0.9374440460051119,10.0,,,0.09107730300092953,1.0,0.0
POLAK3,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.09449497799869278,-8.858299041670246e+19,1.0265358299911895,10.0,,,0.09449497799869278,1.0,0.0
POLAK4,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
POLAK4,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4244342489946575,0.0,60.0,1000000.0,0.0
POLAK4,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.402865013002156,0.0,60.0,1000000.0,0.0
POLAK4,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0846485889996984,-9.002970758536035e+19,0.921839889993862,10.0,,,0.0846485889996984,1.0,0.0
POLAK4,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08618333599952166,-9.002970758536035e+19,0.9933803610038012,10.0,,,0.08618333599952166,1.0,0.0
POLAK5,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
POLAK5,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.4073042279960646,0.0,60.0,1000000.0,0.0
POLAK5,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.365180734996102,0.0,60.0,1000000.0,0.0
POLAK5,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08509152099941275,-9.002970758536035e+19,0.9032331530033844,10.0,,,0.08509152099941275,1.0,0.0
POLAK5,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08746975500253029,-9.002970758536035e+19,1.0689159900066443,10.0,,,0.08746975500253029,1.0,0.0
PORTFL3,True,LEB:LS,LEB,LS,cutest,1,1.0,True,22.0,0.0026382249998277985,0.028453102228275323,,,,,0.0026382249998277985,22.0,0.0
PORTFL3,True,LEB:LS,LEB,LS,llm_post,5,1.0,True,22.0,0.0006739009986631572,0.028453102228275323,,,0.0036270549971959554,110.0,0.0006739009986631572,22.0,0.0
PORTFL3,True,LEB:LS,LEB,LS,llm_raw,5,1.0,True,21.0,0.0006377790014084894,0.02845310222826872,,,0.003457368005911121,109.0,0.0006377790014084894,21.0,0.0
PORTFL3,True,LEB:LS,LEB,LS,random_post,10,1.0,True,19.0,0.000659076998999808,0.028453102228245087,0.013894703006371856,228.0,,,0.000659076998999808,19.0,0.0
PORTFL3,True,LEB:LS,LEB,LS,random_raw,10,1.0,True,21.0,0.0007238889993459452,0.028453102228253348,0.031852379004703835,242.0,,,0.0007238889993459452,21.0,0.0
PORTFL4,True,LEB:LS,LEB,LS,cutest,1,1.0,True,26.0,0.002941988001111895,0.02162022801668172,,,,,0.002941988001111895,26.0,0.0
PORTFL4,True,LEB:LS,LEB,LS,llm_post,5,1.0,True,26.0,0.0008302360001835041,0.021620228016681724,,,0.005652441002894193,130.0,0.0008302360001835041,26.0,0.0
PORTFL4,True,LEB:LS,LEB,LS,llm_raw,5,1.0,True,26.0,0.000745209999877261,0.021620228016681075,,,0.0052209950008546,130.0,0.000745209999877261,26.0,0.0
PORTFL4,True,LEB:LS,LEB,LS,random_post,10,1.0,True,24.0,0.0007580229976156261,0.021620228016686657,0.017797376996895764,252.0,,,0.0007580229976156261,24.0,0.0
PORTFL4,True,LEB:LS,LEB,LS,random_raw,10,1.0,True,26.0,0.000815061001048889,0.021620228016680107,0.039582353998412145,275.0,,,0.000815061001048889,26.0,0.0
PORTFL6,True,LEB:LS,LEB,LS,cutest,1,1.0,True,47.0,0.023558894001325825,0.023659274249340403,,,,,0.023558894001325825,47.0,0.0
PORTFL6,True,LEB:LS,LEB,LS,llm_post,5,1.0,True,47.0,0.0012250540021341294,0.023659274249340397,,,0.006224509001185652,235.0,0.0012250540021341294,47.0,0.0
PORTFL6,True,LEB:LS,LEB,LS,llm_raw,5,1.0,True,47.0,0.0012327469994488638,0.023659274249339685,,,0.008953711003414355,235.0,0.0012327469994488638,47.0,0.0
PORTFL6,True,LEB:LS,LEB,LS,random_post,10,1.0,True,40.0,0.0011902610021934379,0.023659274249230568,0.027927788003580645,443.0,,,0.0011902610021934379,40.0,0.0
PORTFL6,True,LEB:LS,LEB,LS,random_raw,10,1.0,True,38.0,0.0010775959999591578,0.02365927424922913,0.04439154700230574,426.0,,,0.0010775959999591578,38.0,0.0
POWELLBS,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.004299757998524001,0.0,,,,,0.004299757998524001,1.0,0.0
POWELLBS,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.0023826370015740395,0.0,,,0.012537373000668595,5.0,0.0023826370015740395,1.0,0.0
POWELLBS,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0010810519997903612,0.0,,,0.005587498002569191,5.0,0.0010810519997903612,1.0,0.0
POWELLBS,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0010662870008673053,0.0,0.011281126997346291,10.0,,,0.0010662870008673053,1.0,0.0
POWELLBS,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0011812090015155263,0.0,0.01299368900799891,10.0,,,0.0011812090015155263,1.0,0.0
POWELLSQ,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.004385166997963097,0.0,,,,,0.004385166997963097,1.0,0.0
POWELLSQ,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.001449856998078758,0.0,,,0.011668830997223267,5.0,0.001449856998078758,1.0,0.0
POWELLSQ,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.0017809119999583345,0.0,,,0.010920407999947201,5.0,0.0017809119999583345,1.0,0.0
POWELLSQ,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0021203539981797803,0.0,0.02295647999198991,10.0,,,0.0021203539981797803,1.0,0.0
POWELLSQ,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0010457739990670234,0.0,0.012565502998768352,10.0,,,0.0010457739990670234,1.0,0.0
PRIMALC1,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
PRIMALC1,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,420.0,0.5795661480005947,7.001187208076008e+39,6.08916597201096,4200.0,,,0.5795661480005947,420.0,0.0
PRIMALC1,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.557985090999864,3.2890099825089777e+41,6.006587857995328,10.0,,,0.557985090999864,1.0,0.0
PRODPL0,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,12.0,0.02820174299995415,0.00021457041101047216,,,,,0.02820174299995415,12.0,0.0
PRODPL0,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,14.0,0.025701309001306072,0.0002528940176889974,,,0.16713717100719805,74.0,0.025701309001306072,14.0,0.0
PRODPL0,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,12.0,0.020132072000706103,0.00021457041101047216,,,0.10386042100799386,61.0,0.020132072000706103,12.0,0.0
PRODPL0,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.12681677900036448,4.125774177595902e+21,1.3273373119955068,391.0,,,0.12681677900036448,1.0,0.0
PRODPL0,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.1268526120002207,4.125774177595902e+21,1.3036604990047636,10.0,,,0.1268526120002207,1.0,0.0
PSPDOC,True,B:LS,B,LS,cutest,1,1.0,True,11.0,0.05078787300226395,2.4142135625479755,,,,,0.05078787300226395,11.0,0.0
PSPDOC,True,B:LS,B,LS,llm_post,5,1.0,True,11.0,0.00031423900145455264,2.4142135623766183,,,0.0023272640064533334,59.0,0.00031423900145455264,11.0,0.0
PSPDOC,True,B:LS,B,LS,llm_raw,5,1.0,True,11.0,0.0003282350007793866,2.4142135623766183,,,0.009515522000583587,59.0,0.0003282350007793866,11.0,0.0
PSPDOC,True,B:LS,B,LS,random_post,10,0.0,False,,,,0.0015321499995479826,0.0,,,60.0,1000000.0,0.0
PSPDOC,True,B:LS,B,LS,random_raw,10,0.0,False,,,,0.006095441000070423,0.0,,,60.0,1000000.0,0.0
QC,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,2.0,0.5237300369990407,-956.5377332834275,,,,,0.5237300369990407,2.0,0.0
QC,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,3.0,0.49131736699928297,-956.5377332834275,,,2.470027031002246,15.0,0.49131736699928297,3.0,0.0
QC,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,3.0,0.4911542310001096,-956.5377332834275,,,2.51190359300017,15.0,0.4911542310001096,3.0,0.0
QC,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,2.0,0.12209048699878622,-956.5377332834275,4.151393065993034,1916.0,,,0.12209048699878622,2.0,0.0
QC,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,2.0,0.11579502899985528,-956.5377332834275,3.658319208003377,2868.0,,,0.11579502899985528,2.0,0.0
QCNEW,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,22.0,0.031193958999210736,-806.4899324898461,,,,,0.031193958999210736,22.0,0.0
QCNEW,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,0.8,True,101.0,0.09953918999963207,-806.508690883642,,,0.5677634400017268,412.0,0.09953918999963207,101.0,0.0
QCNEW,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,101.0,0.10133470100117847,-806.508690883642,,,0.5192519719967095,523.0,0.10133470100117847,101.0,0.0
QCNEW,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,111.0,0.10804407500108937,-806.4895335916265,1.1220022480010812,1110.0,,,0.10804407500108937,111.0,0.0
QCNEW,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,111.0,0.11005709099845262,-806.4895335916265,1.1148977459961316,1110.0,,,0.11005709099845262,111.0,0.0
QPCBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,24.0,0.044740149001881946,-4.701447132422119,,,,,0.044740149001881946,24.0,0.0
QPCBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,24.0,0.03958524700283306,-4.701447132422119,,,0.2092984830014757,120.0,0.03958524700283306,24.0,0.0
QPCBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,24.0,0.03996110699881683,-4.701447132422119,,,0.2115377289992466,120.0,0.03996110699881683,24.0,0.0
QPCBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,24.0,0.04042694300005678,-4.701703679222214,0.5584120019993861,300.0,,,0.04042694300005678,24.0,0.0
QPCBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.16723456499676104,1.3276968093481406e+42,1.7941712780011585,10.0,,,0.16723456499676104,1.0,0.0
QPNBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,20.0,0.6257068490012898,-5.534641034375614,,,,,0.6257068490012898,20.0,0.0
QPNBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,20.0,0.5165940810002212,-5.534641034375614,,,2.8174770400000853,100.0,0.5165940810002212,20.0,0.0
QPNBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,20.0,0.5180970289984543,-5.53464103437562,,,3.210239202999219,100.0,0.5180970289984543,20.0,0.0
QPNBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,0.8,True,20.0,0.5058108490011364,-5.534641034375614,5.401020104003692,160.0,,,0.5058108490011364,20.0,0.0
QPNBLEND,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.16961310999977286,1.0623026488658896e+42,1.76819487400644,10.0,,,0.16961310999977286,1.0,0.0
READING6,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,4.0,0.01513371400142205,-1.873933309860745e-69,,,,,0.01513371400142205,4.0,0.0
READING6,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.475092117998429,0.0,60.0,1000000.0,0.0
READING6,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.00989805300196167,-1.71105800766319,,,0.11921366500246222,19.0,0.00989805300196167,3.0,0.0
READING6,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.9,True,16.0,0.2690668959985487,-1.6872488422573642e+41,2.9964991429951624,5024.0,,,0.2690668959985487,16.0,0.0
READING6,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,13.0,0.23366120100035914,-1.9429546370777023e+41,2.6428993870031263,3582.0,,,0.23366120100035914,13.0,0.0
RES,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,1.0,0.0014647919997514691,0.0,,,,,0.0014647919997514691,1.0,0.0
RES,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,1.0,0.00012958799925399944,0.0,,,0.0007481780012312811,5.0,0.00012958799925399944,1.0,0.0
RES,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,1.0,0.00013565900007961318,0.0,,,0.0008972270006779581,5.0,0.00013565900007961318,1.0,0.0
RES,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,1.0,0.0001708189993223641,0.0,0.0026792709941219073,10.0,,,0.0001708189993223641,1.0,0.0
RES,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,1.0,0.00011723700299626216,0.0,0.0016336289991158992,10.0,,,0.00011723700299626216,1.0,0.0
ROSENMMX,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
ROSENMMX,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,2.3751969069999177,0.0,60.0,1000000.0,0.0
ROSENMMX,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.379148822008574,0.0,60.0,1000000.0,0.0
ROSENMMX,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.08670326200081035,-8.476027314643714e+19,0.9304164149907592,10.0,,,0.08670326200081035,1.0,0.0
ROSENMMX,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.08662641100090696,-8.476027314643714e+19,0.9287949350036797,10.0,,,0.08662641100090696,1.0,0.0
RSNBRNE,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,1.0,0.004198771999654127,0.0,,,,,0.004198771999654127,1.0,0.0
RSNBRNE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,1.0,0.002248931999929482,0.0,,,0.013054471004579682,5.0,0.002248931999929482,1.0,0.0
RSNBRNE,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,1.0,0.001236469001014484,0.0,,,0.008189360003598267,5.0,0.001236469001014484,1.0,0.0
RSNBRNE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.0019186669996997807,0.0,0.02340597700094804,10.0,,,0.0019186669996997807,1.0,0.0
RSNBRNE,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.0010705079985200427,0.0,0.012412670996127417,10.0,,,0.0010705079985200427,1.0,0.0
S308,False,U:LS,U,LS,cutest,1,1.0,True,14.0,0.0936105469991162,0.773199056494818,,,,,0.0936105469991162,14.0,0.0
S308,False,U:LS,U,LS,random_post,10,1.0,True,164.0,0.003418033000343712,0.7731990564929239,0.05621098399933544,1678.0,,,0.003418033000343712,164.0,0.0
S308,False,U:LS,U,LS,random_raw,10,1.0,True,164.0,0.0026643359997251537,0.7731990564929239,0.05395996599690989,1678.0,,,0.0026643359997251537,164.0,0.0
S316-322,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,4.0,0.008002358001249377,0.0,,,,,0.008002358001249377,4.0,0.0
S316-322,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,4.0,0.004036799000459723,0.0,,,0.021766126999864355,20.0,0.004036799000459723,4.0,0.0
S316-322,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,4.0,0.003720206001162296,0.0,,,0.020203894997393945,20.0,0.003720206001162296,4.0,0.0
S316-322,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,20.0,0.018126320999726886,0.0,0.2506361819978338,211.0,,,0.018126320999726886,20.0,0.0
S316-322,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10190044800037867,4.496191591369598e+38,1.040294916001585,10.0,,,0.10190044800037867,1.0,0.0
S365,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,10.0,0.021146926999790594,1.2633998618565441e-06,,,,,0.021146926999790594,10.0,0.0
S365,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,13.0,0.019851805998769123,7.298238264700683e-06,,,0.1295703620016866,65.0,0.019851805998769123,13.0,0.0
S365,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,9.0,0.014243261997762602,1.2170812685333328e-06,,,0.07570187899545999,45.0,0.014243261997762602,9.0,0.0
S365,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.005912122000154341,9.627042163742475e-05,0.3517953880036657,68.0,,,0.005912122000154341,1.0,0.0
S365,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10738252599912812,1.2192277580413988e+36,1.1091556119936286,10.0,,,0.10738252599912812,1.0,0.0
S365MOD,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,19.0,0.028723310999339446,0.2500093630418532,,,,,0.028723310999339446,19.0,0.0
S365MOD,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,7.0,0.014049828998395242,0.2500091707015843,,,0.11160460100290948,35.0,0.014049828998395242,7.0,0.0
S365MOD,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,15.0,0.019630197999504162,0.25001450173611883,,,0.1090544940016116,75.0,0.019630197999504162,15.0,0.0
S365MOD,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.006735764000040945,0.2503314084536404,0.7174727379970136,58.0,,,0.006735764000040945,1.0,0.0
S365MOD,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10945932299728156,1.2192277580413988e+36,1.1285630479906104,10.0,,,0.10945932299728156,1.0,0.0
SIM2BQP,True,BSmoothNLP,B,SmoothNLP,cutest,1,1.0,True,2.0,0.0014093240024521947,0.0,,,,,0.0014093240024521947,2.0,0.0
SIM2BQP,True,BSmoothNLP,B,SmoothNLP,llm_post,5,1.0,True,2.0,9.238600250682794e-05,0.0,,,0.0005538899968087208,10.0,9.238600250682794e-05,2.0,0.0
SIM2BQP,True,BSmoothNLP,B,SmoothNLP,llm_raw,5,1.0,True,2.0,9.750699973665178e-05,0.0,,,0.0005531219976546708,10.0,9.750699973665178e-05,2.0,0.0
SIM2BQP,True,BSmoothNLP,B,SmoothNLP,random_post,10,1.0,True,2.0,9.483000030741096e-05,0.0,0.0011853820033138618,20.0,,,9.483000030741096e-05,2.0,0.0
SIM2BQP,True,BSmoothNLP,B,SmoothNLP,random_raw,10,1.0,True,2.0,0.00010856999870156869,0.0,0.0014389030038728379,20.0,,,0.00010856999870156869,2.0,0.0
SIMBQP,True,BSmoothNLP,B,SmoothNLP,cutest,1,1.0,True,5.0,0.002409356999123702,1.540743955506986e-32,,,,,0.002409356999123702,5.0,0.0
